area,accommodation type,0-4,5-15,16-17,18-20,21-24,25-29,30+
E00044849,all student household,0,0,0,3,9,2,1
E00044849,communal establishment: Other,0,0,0,0,1,0,0
E00044849,communal establishment: University,0,0,0,0,0,0,0
E00044849,parents,0,11,0,1,0,0,0
E00044850,Does not apply,45,0,0,1,6,22,153
E00044850,Living alone,0,0,0,0,0,0,0
E00044850,Living in another household type,0,0,0,0,0,0,6
E00044850,all student household,0,0,0,0,0,0,0
E00044850,communal establishment: Other,0,0,0,0,0,0,0
E00044850,communal establishment: University,0,0,0,0,0,0,0
E00044850,parents,0,61,3,2,1,0,0
E00044851,Does not apply,14,0,0,7,10,20,189
E00044851,Living alone,0,0,0,0,0,0,0
E00044851,Living in another household type,0,3,0,1,2,0,2
E00044851,all student household,0,0,0,0,0,0,0
E00044851,communal establishment: Other,0,0,0,0,0,0,0
E00044851,communal establishment: University,0,0,0,0,0,0,0
E00044851,parents,0,48,8,8,1,1,1
E00044852,Does not apply,22,0,0,9,19,36,188
E00044852,Living alone,0,0,0,0,1,2,1
E00044852,Living in another household type,0,0,0,0,0,5,12
E00044852,all student household,0,0,0,2,7,0,1
E00044852,communal establishment: Other,0,0,0,0,0,0,0
E00044852,communal establishment: University,0,0,0,0,0,0,0
E00044852,parents,0,62,6,10,5,0,0
E00044853,Does not apply,9,0,0,4,5,13,157
E00044853,Living alone,0,0,0,1,0,1,2
E00044853,Living in another household type,0,0,0,0,1,0,1
E00044853,all student household,0,0,0,0,2,0,0
E00044853,communal establishment: Other,0,0,0,0,0,0,0
E00044853,communal establishment: University,0,0,0,0,0,0,0
E00044853,parents,0,10,2,5,3,0,0
E00044854,Does not apply,11,0,1,5,7,21,170
E00044854,Living alone,0,0,0,0,2,1,1
E00044854,Living in another household type,0,4,1,1,2,0,2
E00044854,all student household,0,0,0,0,0,0,0
E00044854,communal establishment: Other,0,0,0,0,0,0,0
E00044854,communal establishment: University,0,0,0,0,0,0,0
E00044854,parents,0,55,9,13,2,0,0
E00044855,Does not apply,11,0,0,4,6,19,163
E00044855,Living alone,0,0,0,0,0,0,0
E00044855,Living in another household type,0,0,0,0,0,0,1
E00044855,all student household,0,0,0,0,0,0,0
E00044855,communal establishment: Other,0,0,0,0,0,0,0
E00044855,communal establishment: University,0,0,0,0,0,0,0
E00044855,parents,0,31,5,6,0,0,0
E00044856,Does not apply,12,0,0,6,19,38,293
E00044856,Living alone,0,0,0,0,1,0,1
E00044856,Living in another household type,0,4,1,1,2,0,0
E00044856,all student household,0,0,0,1,1,0,0
E00044856,communal establishment: Other,0,4,2,1,0,0,0
E00044856,communal establishment: University,0,0,0,0,0,0,0
E00044856,parents,0,26,11,5,2,0,1
E00044857,Does not apply,12,0,0,1,12,12,158
E00044857,Living alone,0,0,0,0,0,0,0
E00044857,Living in another household type,0,0,0,1,1,1,2
E00044857,all student household,0,0,0,0,0,0,0
E00044857,communal establishment: Other,0,0,0,0,0,0,0
E00044857,communal establishment: University,0,0,0,0,0,0,0
E00044857,parents,0,8,1,1,1,0,0
E00044858,Does not apply,32,0,0,5,22,28,204
E00044858,Living alone,0,0,0,0,0,0,0
E00044858,Living in another household type,0,4,2,1,0,2,3
E00044858,all student household,0,0,0,0,0,0,2
E00044858,communal establishment: Other,0,0,0,0,0,0,0
E00044858,communal establishment: University,0,0,0,0,0,0,0
E00044858,parents,0,55,10,12,4,0,0
E00044859,Does not apply,11,0,0,6,18,28,152
E00044859,Living alone,0,0,0,0,0,0,1
E00044859,Living in another household type,0,2,1,1,1,2,0
E00044859,all student household,0,0,0,0,2,0,0
E00044859,communal establishment: Other,0,0,0,0,0,0,0
E00044859,communal establishment: University,0,0,0,0,0,0,0
E00044859,parents,0,26,7,3,0,0,0
E00044860,Does not apply,21,0,0,4,11,25,237
E00044860,Living alone,0,0,0,0,0,0,0
E00044860,Living in another household type,0,2,1,0,1,0,0
E00044860,all student household,0,0,0,0,0,0,1
E00044860,communal establishment: Other,0,0,0,0,0,0,0
E00044860,communal establishment: University,0,0,0,0,0,0,0
E00044860,parents,0,53,11,7,1,0,3
E00044861,Does not apply,3,0,0,7,14,7,103
E00044861,Living alone,0,0,0,0,1,0,0
E00044861,Living in another household type,0,0,0,0,0,1,1
E00044861,all student household,0,0,0,0,0,0,0
E00044861,communal establishment: Other,0,0,0,0,0,0,0
E00044861,communal establishment: University,0,0,0,0,0,0,0
E00044861,parents,0,15,0,0,0,0,0
E00044862,Does not apply,19,0,0,5,13,21,210
E00044862,Living alone,0,0,0,0,0,3,1
E00044862,Living in another household type,0,0,0,3,7,1,9
E00044862,all student household,0,0,0,0,0,0,0
E00044862,communal establishment: Other,0,0,0,0,0,0,0
E00044862,communal establishment: University,0,0,0,0,0,0,0
E00044862,parents,0,42,13,5,1,0,0
E00044863,Does not apply,7,0,0,4,19,30,235
E00044863,Living alone,0,0,0,0,2,0,0
E00044863,Living in another household type,0,0,0,0,1,2,5
E00044863,all student household,0,0,0,0,0,0,0
E00044863,communal establishment: Other,0,0,0,0,0,0,0
E00044863,communal establishment: University,0,0,0,0,0,0,0
E00044863,parents,0,26,6,3,2,1,0
E00044864,Does not apply,5,0,0,2,9,6,204
E00044864,Living alone,0,0,0,0,0,0,0
E00044864,Living in another household type,0,3,2,1,0,0,0
E00044864,all student household,0,0,0,0,0,0,0
E00044864,communal establishment: Other,0,0,0,0,0,0,0
E00044864,communal establishment: University,0,0,0,0,0,0,0
E00044864,parents,0,13,4,7,2,2,1
E00044865,Does not apply,30,0,0,2,12,19,202
E00044865,Living alone,0,0,0,0,0,0,0
E00044865,Living in another household type,0,1,0,0,0,0,2
E00044865,all student household,0,0,0,0,0,0,0
E00044865,communal establishment: Other,0,0,0,0,0,0,0
E00044865,communal establishment: University,0,0,0,0,0,0,0
E00044865,parents,0,53,6,7,1,0,0
E00044866,Does not apply,1,0,1,1,4,11,154
E00044866,Living alone,0,0,0,0,0,0,1
E00044866,Living in another household type,0,3,0,0,0,0,0
E00044866,all student household,0,0,0,0,0,0,0
E00044866,communal establishment: Other,0,0,0,0,0,0,0
E00044866,communal establishment: University,0,0,0,0,0,0,0
E00044866,parents,0,8,3,6,0,0,0
E00044867,Does not apply,20,0,0,5,11,17,165
E00044867,Living alone,0,0,0,0,0,0,0
E00044867,Living in another household type,0,0,0,0,0,0,1
E00044867,all student household,0,0,0,0,0,0,0
E00044867,communal establishment: Other,0,0,0,0,0,0,0
E00044867,communal establishment: University,0,0,0,0,0,0,0
E00044867,parents,0,41,7,2,3,0,0
E00044868,Does not apply,23,0,3,13,14,14,151
E00044868,Living alone,0,0,0,0,0,0,0
E00044868,Living in another household type,0,0,0,0,1,0,4
E00044868,all student household,0,0,1,0,0,0,1
E00044868,communal establishment: Other,0,0,0,0,0,0,0
E00044868,communal establishment: University,0,0,0,0,0,0,0
E00044868,parents,0,53,7,0,4,2,0
E00044869,Does not apply,9,0,0,0,6,14,134
E00044869,Living alone,0,0,0,1,0,0,0
E00044869,Living in another household type,0,1,1,0,0,0,0
E00044869,all student household,0,0,0,2,0,0,0
E00044869,communal establishment: Other,0,0,0,0,0,0,0
E00044869,communal establishment: University,0,0,0,0,0,0,0
E00044869,parents,0,26,3,1,0,0,0
E00044870,Does not apply,11,0,1,4,8,16,171
E00044870,Living alone,0,0,0,0,0,0,0
E00044870,Living in another household type,0,0,0,1,0,2,1
E00044870,all student household,0,0,0,0,0,0,1
E00044870,communal establishment: Other,0,0,0,0,0,0,0
E00044870,communal establishment: University,0,0,0,0,0,0,0
E00044870,parents,0,29,2,1,1,0,0
E00044871,Does not apply,17,1,1,7,13,17,158
E00044871,Living alone,0,0,0,0,0,0,0
E00044871,Living in another household type,0,0,0,0,0,0,1
E00044871,all student household,0,0,0,0,0,0,0
E00044871,communal establishment: Other,0,0,0,0,0,0,0
E00044871,communal establishment: University,0,0,0,0,0,0,0
E00044871,parents,0,56,6,2,2,0,0
E00044872,Does not apply,17,0,1,6,15,10,122
E00044872,Living alone,0,0,0,0,0,0,0
E00044872,Living in another household type,0,0,0,0,0,0,0
E00044872,all student household,0,0,0,0,0,0,0
E00044872,communal establishment: Other,0,0,0,0,0,0,0
E00044872,communal establishment: University,0,0,0,0,0,0,0
E00044872,parents,0,18,5,0,0,0,0
E00044873,Does not apply,24,0,3,6,16,26,169
E00044873,Living alone,0,0,0,0,0,0,0
E00044873,Living in another household type,0,1,1,0,0,0,1
E00044873,all student household,0,0,0,0,2,0,0
E00044873,communal establishment: Other,0,0,0,0,0,0,0
E00044873,communal establishment: University,0,0,0,0,0,0,0
E00044873,parents,0,27,4,1,0,0,0
E00044874,Does not apply,17,0,0,2,12,25,145
E00044874,Living alone,0,0,0,0,0,0,0
E00044874,Living in another household type,0,0,0,0,2,1,1
E00044874,all student household,0,0,0,0,0,0,1
E00044874,communal establishment: Other,0,0,0,0,0,0,0
E00044874,communal establishment: University,0,0,0,0,0,0,0
E00044874,parents,0,39,9,4,1,0,0
E00044875,Does not apply,14,0,3,3,8,11,146
E00044875,Living alone,0,0,0,0,1,0,0
E00044875,Living in another household type,0,0,0,0,0,0,1
E00044875,all student household,0,0,0,0,0,0,0
E00044875,communal establishment: Other,0,0,0,0,0,0,0
E00044875,communal establishment: University,0,0,0,0,0,0,0
E00044875,parents,0,29,2,0,0,0,0
E00044876,Does not apply,24,0,1,5,9,16,126
E00044876,Living alone,0,0,0,0,0,0,0
E00044876,Living in another household type,0,1,0,1,0,1,1
E00044876,all student household,0,0,0,0,0,0,0
E00044876,communal establishment: Other,0,0,3,0,0,0,0
E00044876,communal establishment: University,0,0,0,0,0,0,0
E00044876,parents,0,39,8,2,0,1,0
E00044877,Does not apply,15,0,0,8,15,16,223
E00044877,Living alone,0,0,0,0,0,0,1
E00044877,Living in another household type,0,0,0,0,0,0,0
E00044877,all student household,0,0,0,0,0,0,0
E00044877,communal establishment: Other,0,0,0,0,0,0,0
E00044877,communal establishment: University,0,0,0,0,0,0,0
E00044877,parents,0,44,3,1,1,0,0
E00044878,Does not apply,18,0,1,4,11,22,183
E00044878,Living alone,0,0,0,0,0,0,0
E00044878,Living in another household type,0,0,0,0,0,0,3
E00044878,all student household,0,0,0,0,0,0,1
E00044878,communal establishment: Other,0,0,0,0,0,0,0
E00044878,communal establishment: University,0,0,0,0,0,0,0
E00044878,parents,0,40,9,4,5,0,0
E00044879,Does not apply,13,0,0,14,11,17,128
E00044879,Living alone,0,0,0,0,0,0,0
E00044879,Living in another household type,0,0,0,0,0,0,0
E00044879,all student household,0,0,0,0,0,0,0
E00044879,communal establishment: Other,0,0,0,0,0,0,0
E00044879,communal establishment: University,0,0,0,0,0,0,0
E00044879,parents,0,15,0,0,0,0,0
E00044880,Does not apply,3,0,1,1,7,19,202
E00044880,Living alone,0,0,0,0,0,0,0
E00044880,Living in another household type,0,1,0,0,0,0,0
E00044880,all student household,0,0,0,0,0,0,0
E00044880,communal establishment: Other,0,0,0,0,0,0,0
E00044880,communal establishment: University,0,0,0,0,0,0,0
E00044880,parents,0,21,4,2,1,0,0
E00044881,Does not apply,13,0,1,5,9,15,205
E00044881,Living alone,0,0,0,0,0,1,0
E00044881,Living in another household type,0,0,0,0,2,0,0
E00044881,all student household,0,0,0,0,0,0,0
E00044881,communal establishment: Other,0,0,0,0,0,0,0
E00044881,communal establishment: University,0,0,0,0,0,0,0
E00044881,parents,0,33,4,2,5,0,0
E00044882,Does not apply,13,0,1,9,10,15,185
E00044882,Living alone,0,0,0,0,0,0,0
E00044882,Living in another household type,0,0,0,0,1,1,0
E00044882,all student household,0,0,0,2,0,0,1
E00044882,communal establishment: Other,0,0,0,0,0,0,0
E00044882,communal establishment: University,0,0,0,0,0,0,0
E00044882,parents,0,44,1,7,2,0,0
E00044883,Does not apply,4,0,0,5,3,14,87
E00044883,Living alone,0,0,0,0,0,0,1
E00044883,Living in another household type,0,0,0,0,0,0,0
E00044883,all student household,0,0,0,0,2,0,0
E00044883,communal establishment: Other,0,0,0,0,0,0,0
E00044883,communal establishment: University,0,0,0,0,0,0,0
E00044883,parents,0,11,3,1,0,0,0
E00044884,Does not apply,9,0,2,3,16,10,154
E00044884,Living alone,0,0,0,0,1,0,0
E00044884,Living in another household type,0,2,0,0,0,1,0
E00044884,all student household,0,0,0,0,0,0,0
E00044884,communal establishment: Other,0,0,0,0,0,0,0
E00044884,communal establishment: University,0,0,0,0,0,0,0
E00044884,parents,0,22,8,2,1,0,0
E00044885,Does not apply,13,0,1,2,14,21,181
E00044885,Living alone,0,0,0,1,0,0,0
E00044885,Living in another household type,0,0,0,0,1,0,1
E00044885,all student household,0,0,0,0,0,0,0
E00044885,communal establishment: Other,0,0,0,0,0,0,0
E00044885,communal establishment: University,0,0,0,0,0,0,0
E00044885,parents,0,46,7,2,0,1,0
E00044886,Does not apply,23,0,0,4,19,28,189
E00044886,Living alone,0,0,0,0,0,0,1
E00044886,Living in another household type,0,0,0,0,0,0,0
E00044886,all student household,0,0,0,0,0,0,0
E00044886,communal establishment: Other,0,0,0,0,0,0,0
E00044886,communal establishment: University,0,0,0,0,0,0,0
E00044886,parents,0,51,8,8,2,0,0
E00044887,Does not apply,13,0,1,0,10,8,190
E00044887,Living alone,0,0,0,0,1,0,0
E00044887,Living in another household type,0,0,0,0,0,0,1
E00044887,all student household,0,0,0,0,0,0,0
E00044887,communal establishment: Other,0,0,0,0,0,0,0
E00044887,communal establishment: University,0,0,0,0,0,0,0
E00044887,parents,0,46,3,5,4,0,0
E00044888,Does not apply,20,0,1,3,16,23,180
E00044888,Living alone,0,0,0,0,0,0,0
E00044888,Living in another household type,0,2,1,0,1,1,1
E00044888,all student household,0,0,0,0,0,0,1
E00044888,communal establishment: Other,0,0,0,0,0,0,0
E00044888,communal establishment: University,0,0,0,0,0,0,0
E00044888,parents,0,44,5,3,1,0,0
E00044889,Does not apply,14,0,0,3,4,13,149
E00044889,Living alone,0,0,0,0,0,0,0
E00044889,Living in another household type,0,0,0,0,0,0,2
E00044889,all student household,0,0,0,0,0,0,0
E00044889,communal establishment: Other,0,0,0,0,0,0,0
E00044889,communal establishment: University,0,0,0,0,0,0,0
E00044889,parents,0,38,4,4,0,0,0
E00044890,Does not apply,25,0,0,5,16,13,143
E00044890,Living alone,0,0,0,0,0,0,0
E00044890,Living in another household type,0,0,0,0,0,0,0
E00044890,all student household,0,0,0,0,0,0,2
E00044890,communal establishment: Other,0,0,0,0,0,0,0
E00044890,communal establishment: University,0,0,0,0,0,0,0
E00044890,parents,0,49,8,4,0,0,0
E00044891,Does not apply,26,0,2,4,21,21,149
E00044891,Living alone,0,0,0,0,0,0,0
E00044891,Living in another household type,0,4,0,0,0,0,0
E00044891,all student household,0,0,0,0,0,0,0
E00044891,communal establishment: Other,0,0,0,0,0,0,0
E00044891,communal establishment: University,0,0,0,0,0,0,0
E00044891,parents,0,38,4,2,0,0,0
E00044892,Does not apply,14,0,1,10,16,28,173
E00044892,Living alone,0,0,0,0,0,0,1
E00044892,Living in another household type,0,0,0,0,0,1,2
E00044892,all student household,0,0,0,0,0,0,0
E00044892,communal establishment: Other,0,0,0,0,0,0,0
E00044892,communal establishment: University,0,0,0,0,0,0,0
E00044892,parents,0,64,7,2,1,0,0
E00044893,Does not apply,17,0,0,3,16,18,183
E00044893,Living alone,0,0,0,0,0,0,0
E00044893,Living in another household type,0,1,0,0,0,1,0
E00044893,all student household,0,0,0,0,0,0,0
E00044893,communal establishment: Other,0,0,0,0,0,0,0
E00044893,communal establishment: University,0,0,0,0,0,0,0
E00044893,parents,0,75,9,3,1,0,0
E00044894,Does not apply,13,0,0,7,16,22,129
E00044894,Living alone,0,0,0,0,0,0,0
E00044894,Living in another household type,0,1,0,0,2,1,0
E00044894,all student household,0,0,0,0,0,0,0
E00044894,communal establishment: Other,0,0,0,0,0,0,0
E00044894,communal establishment: University,0,0,0,0,0,0,0
E00044894,parents,0,26,1,2,2,0,0
E00044895,Does not apply,17,0,2,7,11,32,159
E00044895,Living alone,0,0,0,0,0,0,0
E00044895,Living in another household type,0,0,0,0,0,1,0
E00044895,all student household,0,0,0,0,0,0,0
E00044895,communal establishment: Other,0,0,0,0,0,0,0
E00044895,communal establishment: University,0,0,0,0,0,0,0
E00044895,parents,0,31,5,2,1,0,0
E00044896,Does not apply,32,0,1,3,11,20,196
E00044896,Living alone,0,0,0,0,0,0,0
E00044896,Living in another household type,0,0,0,1,0,0,0
E00044896,all student household,0,0,0,0,0,0,1
E00044896,communal establishment: Other,0,0,0,0,0,0,0
E00044896,communal establishment: University,0,0,0,0,0,0,0
E00044896,parents,0,61,7,4,2,0,0
E00044897,Does not apply,10,0,1,5,13,21,158
E00044897,Living alone,0,0,0,0,0,0,0
E00044897,Living in another household type,0,0,0,1,0,1,1
E00044897,all student household,0,0,0,0,0,0,0
E00044897,communal establishment: Other,0,0,0,0,0,0,0
E00044897,communal establishment: University,0,0,0,0,0,0,0
E00044897,parents,0,43,10,0,0,0,0
E00044898,Does not apply,19,0,0,1,12,12,218
E00044898,Living alone,0,0,0,0,0,0,0
E00044898,Living in another household type,0,0,0,2,1,1,1
E00044898,all student household,0,0,0,0,0,0,0
E00044898,communal establishment: Other,0,0,0,0,0,0,0
E00044898,communal establishment: University,0,0,0,0,0,0,0
E00044898,parents,0,29,5,5,3,0,0
E00044899,Does not apply,15,0,1,3,12,15,199
E00044899,Living alone,0,0,0,0,0,0,0
E00044899,Living in another household type,0,0,0,0,1,0,0
E00044899,all student household,0,0,0,0,0,0,0
E00044899,communal establishment: Other,0,0,0,0,0,0,0
E00044899,communal establishment: University,0,0,0,0,0,0,0
E00044899,parents,0,31,7,2,0,0,0
E00044900,Does not apply,16,0,2,2,5,9,221
E00044900,Living alone,0,0,0,0,0,0,1
E00044900,Living in another household type,0,0,0,0,0,0,0
E00044900,all student household,0,0,0,0,0,0,0
E00044900,communal establishment: Other,0,0,0,0,0,0,0
E00044900,communal establishment: University,0,0,0,0,0,0,0
E00044900,parents,0,30,2,5,0,0,0
E00044901,Does not apply,8,0,1,5,12,18,222
E00044901,Living alone,0,0,0,0,0,0,0
E00044901,Living in another household type,0,0,0,0,0,2,0
E00044901,all student household,0,0,0,0,0,0,0
E00044901,communal establishment: Other,0,0,0,0,0,0,0
E00044901,communal establishment: University,0,0,0,0,0,0,0
E00044901,parents,0,26,3,3,1,0,0
E00044902,Does not apply,23,0,0,7,12,16,163
E00044902,Living alone,0,0,0,0,0,0,0
E00044902,Living in another household type,0,2,0,0,0,0,2
E00044902,all student household,0,0,0,0,0,0,0
E00044902,communal establishment: Other,0,0,0,0,0,0,0
E00044902,communal establishment: University,0,0,0,0,0,0,0
E00044902,parents,0,47,7,2,3,0,0
E00044903,Does not apply,11,0,0,3,5,12,143
E00044903,Living alone,0,0,0,0,0,0,0
E00044903,Living in another household type,0,0,0,0,0,0,0
E00044903,all student household,0,0,0,0,0,0,0
E00044903,communal establishment: Other,0,0,0,0,0,0,0
E00044903,communal establishment: University,0,0,0,0,0,0,0
E00044903,parents,0,26,5,1,0,0,0
E00044904,Does not apply,8,0,0,4,8,15,223
E00044904,Living alone,0,0,0,0,0,0,0
E00044904,Living in another household type,0,0,0,0,0,0,2
E00044904,all student household,0,0,0,0,0,0,0
E00044904,communal establishment: Other,0,0,0,0,0,0,0
E00044904,communal establishment: University,0,0,0,0,0,0,0
E00044904,parents,0,23,5,6,2,1,0
E00044905,Does not apply,6,0,1,2,5,18,172
E00044905,Living alone,0,0,0,0,0,0,0
E00044905,Living in another household type,0,0,0,0,0,1,0
E00044905,all student household,0,0,0,0,0,0,0
E00044905,communal establishment: Other,0,0,0,0,0,0,0
E00044905,communal establishment: University,0,0,0,0,0,0,0
E00044905,parents,0,31,3,1,0,0,0
E00044906,Does not apply,25,0,1,3,16,22,280
E00044906,Living alone,0,0,0,0,0,0,1
