msoa,accommodation type,0-4,5-15,16-17,18-20,21-24,25-29,30+
E02004323,Living alone,0,0,2,7,1,0,2
E02004323,Living in another household type,0,20,2,3,5,6,11
E02004323,all student household,0,0,0,2,16,2,10
E02004323,communal establishment: Other,0,0,0,0,0,0,0
E02004323,communal establishment: University,0,0,0,0,0,0,0
E02004323,parents,0,903,138,74,14,3,0
E02004324,Does not apply,286,0,13,73,212,295,3947
E02004324,Living alone,0,0,0,9,3,1,6
E02004324,Living in another household type,0,10,2,3,8,5,9
E02004324,all student household,0,0,0,4,0,1,4
E02004324,communal establishment: Other,0,0,0,0,0,0,0
E02004324,communal establishment: University,0,0,0,0,0,0,0
E02004324,parents,0,680,106,60,15,2,1
E02004325,Does not apply,587,4,28,170,404,599,5445
E02004325,Living alone,0,0,0,19,4,0,4
E02004325,Living in another household type,0,83,4,8,23,8,8
E02004325,all student household,0,2,0,11,8,2,5
E02004325,communal establishment: Other,0,0,0,0,0,0,0
E02004325,communal establishment: University,0,0,0,0,0,0,0
E02004325,parents,0,1247,197,122,14,7,3
E02004326,Does not apply,396,3,15,122,265,423,4336
E02004326,Living alone,0,0,3,6,1,2,5
E02004326,Living in another household type,0,9,2,7,4,8,20
E02004326,all student household,0,0,0,10,5,4,5
E02004326,communal establishment: Other,0,3,3,0,0,1,0
E02004326,communal establishment: University,0,0,0,0,0,0,0
E02004326,parents,0,887,121,70,19,5,0
E02004327,Does not apply,271,2,16,109,214,288,3786
E02004327,Living alone,0,0,0,4,5,1,5
E02004327,Living in another household type,0,8,2,3,22,6,13
E02004327,all student household,0,0,0,0,2,2,2
E02004327,communal establishment: Other,0,0,0,0,0,0,0
E02004327,communal establishment: University,0,0,0,0,0,0,0
E02004327,parents,0,618,101,58,14,3,0
E02004328,Does not apply,434,3,18,150,295,438,4498
E02004328,Living alone,0,0,0,6,0,0,4
E02004328,Living in another household type,0,15,8,7,28,12,17
E02004328,all student household,0,0,0,0,2,2,7
E02004328,communal establishment: Other,0,0,0,0,0,0,0
E02004328,communal establishment: University,0,0,0,0,0,0,0
E02004328,parents,0,992,178,86,23,11,1
E02004329,Does not apply,241,2,15,122,243,340,4483
E02004329,Living alone,0,0,1,14,0,1,2
E02004329,Living in another household type,0,14,3,4,9,4,13
E02004329,all student household,0,0,0,9,2,0,4
E02004329,communal establishment: Other,0,0,0,0,0,0,2
E02004329,communal establishment: University,0,0,0,0,0,0,0
E02004329,parents,0,688,137,71,23,1,0
E02004330,Does not apply,268,1,14,83,223,299,4210
E02004330,Living alone,0,0,0,3,0,1,6
E02004330,Living in another household type,0,14,2,0,8,4,13
E02004330,all student household,0,0,0,5,2,0,3
E02004330,communal establishment: Other,0,0,0,0,0,0,0
E02004330,communal establishment: University,0,0,0,0,0,0,0
E02004330,parents,0,619,89,51,16,5,2
E02004331,Does not apply,395,5,18,131,284,478,4750
E02004331,Living alone,0,0,0,0,2,1,4
E02004331,Living in another household type,0,18,7,2,3,7,13
E02004331,all student household,0,1,1,14,13,0,4
E02004331,communal establishment: Other,0,0,0,0,0,0,0
E02004331,communal establishment: University,0,0,0,0,0,0,0
E02004331,parents,0,836,123,59,13,0,1
E02004332,Does not apply,377,3,20,138,270,409,4842
E02004332,Living alone,0,0,1,1,4,1,5
E02004332,Living in another household type,0,32,1,2,6,4,10
E02004332,all student household,0,0,0,14,10,1,5
E02004332,communal establishment: Other,0,0,0,0,0,0,0
E02004332,communal establishment: University,0,0,0,0,0,0,0
E02004332,parents,0,943,158,94,16,1,1
E02004333,Does not apply,255,0,15,81,212,283,4863
E02004333,Living alone,0,0,0,1,0,3,15
E02004333,Living in another household type,0,14,1,1,5,6,20
E02004333,all student household,0,0,0,4,0,0,3
E02004333,communal establishment: Other,0,0,0,0,0,0,0
E02004333,communal establishment: University,0,0,0,0,0,0,0
E02004333,parents,0,685,118,67,25,6,1
E02004334,Does not apply,323,1,21,122,254,393,4654
E02004334,Living alone,0,0,0,0,1,2,9
E02004334,Living in another household type,0,17,2,2,4,5,15
E02004334,all student household,0,0,0,4,6,2,8
E02004334,communal establishment: Other,0,0,0,0,0,0,0
E02004334,communal establishment: University,0,0,0,0,0,0,0
E02004334,parents,0,901,157,70,17,3,2
E02004335,Does not apply,619,3,16,180,342,596,4813
E02004335,Living alone,0,1,0,4,1,1,11
E02004335,Living in another household type,0,16,3,4,6,18,31
E02004335,all student household,0,0,0,0,0,5,3
E02004335,communal establishment: Other,0,0,0,0,0,0,0
E02004335,communal establishment: University,0,0,0,0,0,0,0
E02004335,parents,0,988,133,63,16,1,4
E02004336,Does not apply,333,2,19,109,227,335,4698
E02004336,Living alone,0,0,0,2,4,2,13
E02004336,Living in another household type,0,16,2,0,4,4,11
E02004336,all student household,0,0,0,2,1,1,5
E02004336,communal establishment: Other,0,0,0,0,0,0,0
E02004336,communal establishment: University,0,0,0,0,0,0,0
E02004336,parents,0,739,102,64,11,3,1
E02004337,Does not apply,512,3,27,208,469,586,6908
E02004337,Living alone,0,0,0,2,4,0,7
E02004337,Living in another household type,0,23,3,7,10,14,23
E02004337,all student household,0,0,0,8,1,4,9
E02004337,communal establishment: Other,0,3,0,1,0,1,0
E02004337,communal establishment: University,0,0,0,0,0,0,0
E02004337,parents,0,1338,207,97,28,3,3
E02004338,Does not apply,366,1,20,140,344,462,4826
E02004338,Living alone,0,0,0,6,1,0,46
E02004338,Living in another household type,0,17,2,4,3,19,12
E02004338,all student household,0,0,0,0,0,0,4
E02004338,communal establishment: Other,0,0,0,0,0,0,0
E02004338,communal establishment: University,0,0,0,0,0,0,0
E02004338,parents,0,822,144,64,15,2,2
E02004339,Does not apply,259,1,10,72,166,285,5034
E02004339,Living alone,0,0,0,0,1,1,6
E02004339,Living in another household type,0,17,4,6,2,9,21
E02004339,all student household,0,0,0,0,2,0,9
E02004339,communal establishment: Other,0,0,0,0,0,0,0
E02004339,communal establishment: University,0,0,0,0,0,0,0
E02004339,parents,0,849,171,67,26,2,1
E02004340,Does not apply,584,3,23,179,393,591,6893
E02004340,Living alone,0,0,0,0,0,1,5
E02004340,Living in another household type,0,14,4,9,8,8,23
E02004340,all student household,0,0,0,7,24,2,9
E02004340,communal establishment: Other,0,0,0,0,0,0,1
E02004340,communal establishment: University,0,0,0,0,0,0,0
E02004340,parents,0,1322,199,105,21,2,0
E02004341,Does not apply,376,2,21,117,320,491,6052
E02004341,Living alone,0,0,3,1,0,0,4
E02004341,Living in another household type,0,27,4,4,7,14,20
E02004341,all student household,0,0,0,0,0,0,5
E02004341,communal establishment: Other,0,0,0,1,0,0,0
E02004341,communal establishment: University,0,0,0,0,0,0,0
E02004341,parents,0,952,170,89,35,4,1
E02004342,Does not apply,400,2,21,123,306,385,3113
E02004342,Living alone,0,0,0,1,2,0,2
E02004342,Living in another household type,0,11,5,16,9,10,23
E02004342,all student household,0,0,0,2,9,3,4
E02004342,communal establishment: Other,0,0,0,0,0,0,0
E02004342,communal establishment: University,0,0,0,0,0,0,0
E02004342,parents,0,940,129,52,16,0,0
E02004343,Does not apply,267,0,10,104,183,314,3703
E02004343,Living alone,0,0,0,1,0,0,2
E02004343,Living in another household type,0,17,4,4,2,6,16
E02004343,all student household,0,0,0,5,3,0,5
E02004343,communal establishment: Other,0,9,2,0,0,0,0
E02004343,communal establishment: University,0,0,0,0,0,0,0
E02004343,parents,0,684,117,46,19,2,1
E02004344,Does not apply,331,2,15,102,220,292,4832
E02004344,Living alone,0,0,0,3,1,0,3
E02004344,Living in another household type,0,17,1,8,9,4,16
E02004344,all student household,0,1,0,7,8,1,4
E02004344,communal establishment: Other,0,0,0,0,0,0,0
E02004344,communal establishment: University,0,0,0,0,0,0,0
E02004344,parents,0,867,148,60,19,8,3
E02004345,Does not apply,482,1,34,170,386,527,9150
E02004345,Living alone,0,0,0,14,0,1,11
E02004345,Living in another household type,0,27,9,9,9,5,25
E02004345,all student household,0,3,0,1,10,4,8
E02004345,communal establishment: Other,0,0,0,0,0,0,0
E02004345,communal establishment: University,0,0,0,0,0,0,0
E02004345,parents,0,1318,234,103,36,6,4
E02004348,Does not apply,226,3,12,70,187,236,6025
E02004348,Living alone,0,0,0,3,0,0,2
E02004348,Living in another household type,0,6,4,2,1,2,9
E02004348,all student household,0,0,0,5,2,0,7
E02004348,communal establishment: Other,0,0,0,0,0,0,0
E02004348,communal establishment: University,0,0,0,0,0,0,0
E02004348,parents,0,819,125,67,20,5,0
E02004349,Does not apply,590,3,37,220,345,551,6001
E02004349,Living alone,0,0,0,5,2,3,3
E02004349,Living in another household type,0,24,7,18,9,3,17
E02004349,all student household,0,0,0,15,5,1,5
E02004349,communal establishment: Other,0,0,0,0,0,0,0
E02004349,communal establishment: University,0,0,0,0,0,0,0
E02004349,parents,0,1230,181,75,14,6,1
E02004350,Does not apply,451,2,25,129,355,443,6836
E02004350,Living alone,0,0,0,7,4,4,7
E02004350,Living in another household type,0,28,6,6,3,11,17
E02004350,all student household,0,0,0,2,3,0,8
E02004350,communal establishment: Other,0,0,0,0,0,0,0
E02004350,communal establishment: University,0,0,0,0,0,0,0
E02004350,parents,0,1150,195,67,22,3,1
E02004351,Does not apply,369,3,13,116,291,358,4780
E02004351,Living alone,0,0,0,2,3,2,2
E02004351,Living in another household type,0,22,3,5,2,12,17
E02004351,all student household,0,0,1,6,3,0,0
E02004351,communal establishment: Other,0,0,0,0,0,0,0
E02004351,communal establishment: University,0,0,0,0,0,0,0
E02004351,parents,0,981,158,61,18,2,1
E02004352,Does not apply,468,7,23,162,354,492,5352
E02004352,Living alone,0,0,1,2,3,1,1
E02004352,Living in another household type,0,23,2,15,8,3,16
E02004352,all student household,0,3,1,5,6,1,4
E02004352,communal establishment: Other,0,0,0,0,0,0,0
E02004352,communal establishment: University,0,0,0,0,0,0,0
E02004352,parents,0,960,176,66,17,6,3
E02004353,Does not apply,288,2,10,104,247,304,5130
E02004353,Living alone,0,0,0,0,0,0,1
E02004353,Living in another household type,0,10,0,9,1,2,16
E02004353,all student household,0,2,1,5,9,0,4
E02004353,communal establishment: Other,0,0,0,0,0,0,0
E02004353,communal establishment: University,0,0,0,0,0,0,0
E02004353,parents,0,831,122,76,25,9,1
E02004354,Does not apply,473,1,31,149,322,465,6069
E02004354,Living alone,0,0,0,2,2,1,1
E02004354,Living in another household type,0,35,7,5,3,1,16
E02004354,all student household,0,0,0,11,5,1,14
E02004354,communal establishment: Other,0,0,0,0,0,0,0
E02004354,communal establishment: University,0,0,0,0,0,0,0
E02004354,parents,0,1224,167,80,14,4,3
E02004355,Does not apply,393,2,20,147,278,393,4439
E02004355,Living alone,0,0,1,2,1,1,1
E02004355,Living in another household type,0,18,1,4,2,6,12
E02004355,all student household,0,0,0,0,1,2,15
E02004355,communal establishment: Other,0,0,0,0,0,0,0
E02004355,communal establishment: University,0,0,0,0,0,0,0
E02004355,parents,0,1032,178,71,17,5,3
E02004356,Does not apply,398,4,21,139,277,428,4720
E02004356,Living alone,0,0,0,1,0,0,3
E02004356,Living in another household type,0,16,7,0,3,4,24
E02004356,all student household,0,2,0,9,0,0,5
E02004356,communal establishment: Other,0,0,0,1,0,0,0
E02004356,communal establishment: University,0,0,0,0,0,0,0
E02004356,parents,0,1033,171,91,21,4,1
E02004357,Does not apply,459,2,19,145,307,424,4732
E02004357,Living alone,0,0,0,0,0,0,1
E02004357,Living in another household type,0,16,1,2,4,10,17
E02004357,all student household,0,0,0,0,3,3,4
E02004357,communal establishment: Other,0,0,0,0,0,0,0
E02004357,communal establishment: University,0,0,0,0,0,0,0
E02004357,parents,0,1209,197,94,22,7,6
E02004358,Does not apply,438,2,11,133,246,405,5392
E02004358,Living alone,0,0,0,0,1,0,3
E02004358,Living in another household type,0,8,4,3,5,4,19
E02004358,all student household,0,0,0,0,0,0,5
E02004358,communal establishment: Other,0,0,0,0,0,0,0
E02004358,communal establishment: University,0,0,0,0,0,0,0
E02004358,parents,0,1123,141,60,20,5,1
E02004359,Does not apply,308,1,8,107,265,370,5423
E02004359,Living alone,0,0,0,1,0,0,2
E02004359,Living in another household type,0,15,4,5,4,4,15
E02004359,all student household,0,0,0,7,7,0,3
E02004359,communal establishment: Other,0,0,0,0,0,0,2
E02004359,communal establishment: University,0,0,0,0,0,0,0
E02004359,parents,0,920,147,86,23,4,2
E02004361,Does not apply,379,0,10,101,212,299,5538
E02004361,Living alone,0,0,0,0,0,1,2
E02004361,Living in another household type,0,20,5,2,6,5,21
E02004361,all student household,0,0,0,5,4,2,8
E02004361,communal establishment: Other,0,0,0,0,0,0,0
E02004361,communal establishment: University,0,0,0,0,0,0,0
E02004361,parents,0,1222,197,116,30,5,1
E02004362,Does not apply,484,4,21,147,312,453,5659
E02004362,Living alone,0,1,0,1,4,0,6
E02004362,Living in another household type,0,14,3,13,8,12,22
E02004362,all student household,0,1,0,30,24,4,4
E02004362,communal establishment: Other,0,0,0,0,0,0,0
E02004362,communal establishment: University,0,0,0,0,0,0,0
E02004362,parents,0,1245,234,99,36,1,0
E02004363,Does not apply,311,5,9,77,236,447,4926
E02004363,Living alone,0,0,1,0,7,3,4
E02004363,Living in another household type,0,16,5,3,9,6,18
E02004363,all student household,0,0,2,24,24,2,6
E02004363,communal establishment: Other,0,0,0,0,0,0,0
E02004363,communal establishment: University,0,0,0,0,0,0,0
E02004363,parents,0,629,114,45,20,4,1
E02004364,Does not apply,320,3,6,91,218,391,5813
E02004364,Living alone,0,0,0,1,4,3,0
E02004364,Living in another household type,0,8,2,5,8,10,37
E02004364,all student household,0,0,0,6,4,7,4
E02004364,communal establishment: Other,0,0,0,0,0,0,0
E02004364,communal establishment: University,0,0,0,0,0,0,0
E02004364,parents,0,975,168,92,25,12,2
E02004365,Does not apply,514,4,21,145,422,704,5096
E02004365,Living alone,0,0,0,4,13,12,17
E02004365,Living in another household type,0,12,4,24,26,25,39
E02004365,all student household,0,1,10,89,144,12,13
E02004365,communal establishment: Other,0,1,0,0,4,0,1
E02004365,communal establishment: University,0,0,0,0,0,0,0
E02004365,parents,0,848,126,68,18,3,3
E02004366,Does not apply,278,3,17,82,322,556,5281
E02004366,Living alone,0,0,4,5,8,3,13
E02004366,Living in another household type,0,3,8,12,27,16,31
E02004366,all student household,0,0,0,37,36,0,5
E02004366,communal establishment: Other,0,114,87,40,2,1,0
E02004366,communal establishment: University,0,0,0,0,0,0,0
E02004366,parents,0,500,73,39,15,3,2
E02004367,Does not apply,158,1,6,51,99,180,5299
E02004367,Living alone,0,0,0,0,1,3,0
E02004367,Living in another household type,0,7,2,0,6,6,13
E02004367,all student household,0,3,0,13,23,8,3
E02004367,communal establishment: Other,0,13,2,0,0,0,0
E02004367,communal establishment: University,0,0,3,187,38,9,2
E02004367,parents,0,480,91,34,13,2,1
E02004368,Does not apply,436,4,14,115,306,460,5458
E02004368,Living alone,0,0,0,0,1,0,3
E02004368,Living in another household type,0,34,10,10,1,1,14
E02004368,all student household,0,0,0,0,0,0,3
E02004368,communal establishment: Other,0,0,0,0,1,0,0
E02004368,communal establishment: University,0,11,10,5,0,0,0
E02004368,parents,0,1100,149,103,35,2,1
E02004369,Does not apply,373,0,6,138,256,380,7445
E02004369,Living alone,0,0,0,1,0,0,5
E02004369,Living in another household type,0,19,6,11,3,5,18
E02004369,all student household,0,2,0,0,0,1,4
E02004369,communal establishment: Other,0,0,0,0,0,0,1
E02004369,communal establishment: University,0,0,0,0,0,0,0
E02004369,parents,0,1048,185,98,32,9,1
E02004370,Does not apply,551,1,15,160,341,497,4849
E02004370,Living alone,0,0,0,0,0,0,2
E02004370,Living in another household type,0,31,8,7,3,9,25
E02004370,all student household,0,0,0,0,1,0,6
E02004370,communal establishment: Other,0,0,0,0,0,0,0
E02004370,communal establishment: University,0,0,0,0,0,0,0
E02004370,parents,0,1291,183,105,22,5,3
E02004371,Does not apply,498,4,11,127,279,439,4449
E02004371,Living alone,0,0,0,0,1,0,5
E02004371,Living in another household type,0,16,6,6,3,6,16
E02004371,all student household,0,0,0,0,0,0,2
E02004371,communal establishment: Other,0,0,0,0,0,0,0
E02004371,communal establishment: University,0,0,0,0,0,0,0
E02004371,parents,0,1030,134,87,19,3,1
E02004372,Does not apply,535,3,17,146,301,479,4080
E02004372,Living alone,0,0,0,0,0,0,3
E02004372,Living in another household type,0,18,2,0,6,8,24
E02004372,all student household,0,0,0,0,0,0,6
E02004372,communal establishment: Other,0,0,0,0,0,0,0
E02004372,communal establishment: University,0,0,0,0,0,0,0
E02004372,parents,0,1257,158,89,15,5,1
E02004373,Does not apply,486,2,18,145,331,462,5804
E02004373,Living alone,0,0,0,0,0,7,3
E02004373,Living in another household type,0,10,2,7,6,8,25
E02004373,all student household,0,2,1,0,0,0,11
E02004373,communal establishment: Other,0,0,0,0,0,0,0
E02004373,communal establishment: University,0,0,0,0,0,0,0
E02004373,parents,0,1182,166,78,26,3,3
E02004374,Does not apply,314,1,7,103,245,326,5153
E02004374,Living alone,0,0,0,0,1,1,9
E02004374,Living in another household type,0,9,5,5,6,7,17
E02004374,all student household,0,0,0,0,1,3,4
E02004374,communal establishment: Other,0,0,0,0,0,0,0
E02004374,communal establishment: University,0,0,0,0,0,0,0
E02004374,parents,0,816,148,86,19,1,4
E02004375,Does not apply,383,5,10,100,297,477,5768
E02004375,Living alone,0,0,0,1,1,0,11
E02004375,Living in another household type,0,19,7,9,7,8,33
E02004375,all student household,0,1,0,2,2,2,6
E02004375,communal establishment: Other,0,5,0,0,0,0,0
E02004375,communal establishment: University,0,0,0,0,0,0,0
E02004375,parents,0,914,180,80,24,6,5
E02004376,Does not apply,325,2,7,123,344,553,4528
E02004376,Living alone,0,0,2,0,1,3,22
E02004376,Living in another household type,0,19,14,9,13,7,31
E02004376,all student household,0,0,1,0,2,1,3
E02004376,communal establishment: Other,0,0,0,0,0,0,0
E02004376,communal establishment: University,0,0,0,0,0,0,0
E02004376,parents,0,631,128,65,25,4,3
E02004377,Does not apply,494,6,18,154,339,566,7460
E02004377,Living alone,0,0,0,1,1,2,4
E02004377,Living in another household type,0,30,9,3,2,8,30
